date,hour_start,price_sterling,price_dollar,notes
01/02/2017,3,39.96,52.3476,
01/02/2017,4,42.6,55.806,
01/02/2017,5,43.54,57.0374,
01/02/2017,6,53.59,70.2029,
01/02/2017,7,64.63,84.6653,
01/02/2017,8,65.04,85.2024,
01/02/2017,9,64.24,84.1544,
01/02/2017,10,55.79,73.0849,
01/02/2017,11,50.22,65.7882,
01/02/2017,12,47.7,62.487,
01/02/2017,13,43.92,57.5352,
01/02/2017,14,46.22,60.5482,
01/02/2017,15,53.97,70.7007,
01/02/2017,16,59.1,77.421,
01/02/2017,17,67.04,87.8224,
01/02/2017,18,68,89.08,
01/02/2017,19,59.52,77.9712,
01/02/2017,20,50.1,65.631,
01/02/2017,21,48.4,63.404,
01/02/2017,22,43.04,56.3824,
02/02/2017,23,46.05,60.3255,
02/02/2017,0,50.35,65.9585,
02/02/2017,1,45.93,60.1683,
02/02/2017,2,43.92,57.5352,
02/02/2017,3,41.56,54.4436,
02/02/2017,4,38.9,50.959,
02/02/2017,5,41.99,55.0069,
02/02/2017,6,49,64.19,
02/02/2017,7,50.42,66.0502,
02/02/2017,8,56.52,74.0412,
02/02/2017,9,63.51,83.1981,
02/02/2017,10,59.9,78.469,
02/02/2017,11,55,72.05,
02/02/2017,12,53,69.43,
02/02/2017,13,47.87,62.7097,
02/02/2017,14,46.92,61.4652,
02/02/2017,15,54.92,71.9452,
02/02/2017,16,55.2,72.312,
02/02/2017,17,76.52,100.2412,
02/02/2017,18,72.01,94.3331,
02/02/2017,19,59.82,78.3642,
02/02/2017,20,55,72.05,
02/02/2017,21,48.82,63.9542,
02/02/2017,22,42,55.02,
03/02/2017,23,43.12,56.4872,
03/02/2017,0,43.48,56.9588,
03/02/2017,1,40.94,53.6314,
03/02/2017,2,37.9,49.649,
03/02/2017,3,34.92,45.7452,
03/02/2017,4,31.53,41.3043,
03/02/2017,5,40.32,52.8192,
03/02/2017,6,52.92,69.3252,
03/02/2017,7,52.77,69.1287,
03/02/2017,8,51.96,68.0676,
03/02/2017,9,55.18,72.2858,
03/02/2017,10,52.75,69.1025,
03/02/2017,11,52.41,68.6571,
03/02/2017,12,51.89,67.9759,
03/02/2017,13,50,65.5,
03/02/2017,14,50.93,66.7183,
03/02/2017,15,55,72.05,
03/02/2017,16,61.9,81.089,
03/02/2017,17,87.98,115.2538,
03/02/2017,18,79.27,103.8437,
03/02/2017,19,67.43,88.3333,
03/02/2017,20,55.9,73.229,
03/02/2017,21,48.95,64.1245,
03/02/2017,22,43.96,57.5876,
04/02/2017,23,50.05,65.5655,
04/02/2017,0,62.66,82.0846,
04/02/2017,1,52.78,69.1418,
04/02/2017,2,47,61.57,
04/02/2017,3,38.5,50.435,
04/02/2017,4,38.64,50.6184,
04/02/2017,5,42.95,56.2645,
04/02/2017,6,43,56.33,
04/02/2017,7,43.93,57.5483,
04/02/2017,8,51.9,67.989,
04/02/2017,9,59.92,78.4952,
04/02/2017,10,60.1,78.731,
04/02/2017,11,59.9,78.469,
04/02/2017,12,54.71,71.6701,
04/02/2017,13,50.1,65.631,
04/02/2017,14,47.9,62.749,
04/02/2017,15,49.85,65.3035,
04/02/2017,16,54.99,72.0369,
04/02/2017,17,90.42,118.4502,
04/02/2017,18,91.1,119.341,
04/02/2017,19,66.89,87.6259,
04/02/2017,20,70.04,91.7524,
04/02/2017,21,56.28,73.7268,
04/02/2017,22,46.91,61.4521,
05/02/2017,23,62.47,81.8357,
05/02/2017,0,56.24,73.6744,
05/02/2017,1,51.02,66.8362,
05/02/2017,2,55.04,72.1024,
05/02/2017,3,44.97,58.9107,
05/02/2017,4,44.34,58.0854,
05/02/2017,5,44.34,58.0854,
05/02/2017,6,46.16,60.4696,
05/02/2017,7,44.06,57.7186,
05/02/2017,8,44.82,58.7142,
05/02/2017,9,54.17,70.9627,
05/02/2017,10,55.45,72.6395,
05/02/2017,11,56.63,74.1853,
05/02/2017,12,64,83.84,
05/02/2017,13,66.12,86.6172,
05/02/2017,14,54.99,72.0369,
05/02/2017,15,48.15,63.0765,
05/02/2017,16,46.29,60.6399,
05/02/2017,17,1,1.31,
05/02/2017,18,1.54,2.0174,
05/02/2017,19,69.26,90.7306,
05/02/2017,20,65,85.15,
05/02/2017,21,56.2,73.622,
05/02/2017,22,47.54,62.2774,
06/02/2017,23,44.21,57.9151,
06/02/2017,0,47.36,62.0416,
06/02/2017,1,50.26,65.8406,
06/02/2017,2,46.52,60.9412,
06/02/2017,3,46.05,60.3255,
06/02/2017,4,46,60.26,
06/02/2017,5,48.81,63.9411,
06/02/2017,6,62.79,82.2549,
06/02/2017,7,68.74,90.0494,
06/02/2017,8,70.38,92.1978,
06/02/2017,9,67.39,88.2809,
06/02/2017,10,66.69,87.3639,
06/02/2017,11,51.66,67.6746,
06/02/2017,12,48.51,63.5481,
06/02/2017,13,58.68,76.8708,
06/02/2017,14,47.31,61.9761,
06/02/2017,15,48.82,63.9542,
06/02/2017,16,58.59,76.7529,
06/02/2017,17,76.36,100.0316,
06/02/2017,18,68.33,89.5123,
06/02/2017,19,57.6,75.456,
06/02/2017,20,53,69.43,
06/02/2017,21,48.07,62.9717,
06/02/2017,22,45.5,59.605,
07/02/2017,23,43.51,56.9981,
07/02/2017,0,43.75,57.3125,
07/02/2017,1,44.95,58.8845,
07/02/2017,2,44.48,58.2688,
07/02/2017,3,43.94,57.5614,
07/02/2017,4,44.9,58.819,
07/02/2017,5,46.53,60.9543,
07/02/2017,6,56.52,74.0412,
07/02/2017,7,53.52,70.1112,
07/02/2017,8,55.81,73.1111,
07/02/2017,9,58.45,76.5695,
07/02/2017,10,59.25,77.6175,
07/02/2017,11,56.31,73.7661,
07/02/2017,12,54.46,71.3426,
07/02/2017,13,54.36,71.2116,
07/02/2017,14,53.13,69.6003,
07/02/2017,15,52.58,68.8798,
07/02/2017,16,59.73,78.2463,
07/02/2017,17,89.91,117.7821,
07/02/2017,18,89.94,117.8214,
07/02/2017,19,64.96,85.0976,
07/02/2017,20,56.94,74.5914,
07/02/2017,21,51.61,67.6091,
07/02/2017,22,47.97,62.8407,
08/02/2017,23,45.93,60.1683,
08/02/2017,0,48.46,63.4826,
08/02/2017,1,45.98,60.2338,
08/02/2017,2,45.05,59.0155,
08/02/2017,3,43.14,56.5134,
08/02/2017,4,42.94,56.2514,
08/02/2017,5,44.51,58.3081,
08/02/2017,6,52,68.12,
08/02/2017,7,54.31,71.1461,
08/02/2017,8,61.37,80.3947,
08/02/2017,9,61.5,80.565,
08/02/2017,10,60.21,78.8751,
08/02/2017,11,58.82,77.0542,
08/02/2017,12,55.98,73.3338,
08/02/2017,13,54.93,71.9583,
08/02/2017,14,50.18,65.7358,
08/02/2017,15,54.92,71.9452,
08/02/2017,16,62.2,81.482,
08/02/2017,17,78.38,102.6778,
08/02/2017,18,74.7,97.857,
08/02/2017,19,64,83.84,
08/02/2017,20,56.49,74.0019,
08/02/2017,21,51.03,66.8493,
08/02/2017,22,47.52,62.2512,
09/02/2017,23,43.45,56.9195,
09/02/2017,0,43.16,56.5396,
09/02/2017,1,43,56.33,
09/02/2017,2,42.24,55.3344,
09/02/2017,3,39.43,51.6533,
09/02/2017,4,41.18,53.9458,
09/02/2017,5,44.57,58.3867,
09/02/2017,6,51.33,67.2423,
09/02/2017,7,49.96,65.4476,
09/02/2017,8,55.11,72.1941,
09/02/2017,9,58.67,76.8577,
09/02/2017,10,57.01,74.6831,
09/02/2017,11,53.24,69.7444,
09/02/2017,12,51.64,67.6484,
09/02/2017,13,51.01,66.8231,
09/02/2017,14,51.08,66.9148,
09/02/2017,15,50.66,66.3646,
09/02/2017,16,58.22,76.2682,
09/02/2017,17,68.71,90.0101,
09/02/2017,18,67.82,88.8442,
09/02/2017,19,61.67,80.7877,
09/02/2017,20,56.69,74.2639,
09/02/2017,21,50.09,65.6179,
09/02/2017,22,43.95,57.5745,
10/02/2017,23,44.96,58.8976,
10/02/2017,0,44.85,58.7535,
10/02/2017,1,43.85,57.4435,
10/02/2017,2,42.79,56.0549,
10/02/2017,3,41.6,54.496,
10/02/2017,4,42.77,56.0287,
10/02/2017,5,43.94,57.5614,
10/02/2017,6,50.06,65.5786,
10/02/2017,7,52.1,68.251,
10/02/2017,8,59.85,78.4035,
10/02/2017,9,63.34,82.9754,
10/02/2017,10,61.95,81.1545,
10/02/2017,11,60.01,78.6131,
10/02/2017,12,58.7,76.897,
10/02/2017,13,56.01,73.3731,
10/02/2017,14,48.01,62.8931,
10/02/2017,15,46.6,61.046,
10/02/2017,16,58.67,76.8577,
10/02/2017,17,74.93,98.1583,
10/02/2017,18,73.27,95.9837,
10/02/2017,19,64.48,84.4688,
10/02/2017,20,56.1,73.491,
10/02/2017,21,49.82,65.2642,
10/02/2017,22,43.92,57.5352,
11/02/2017,23,52.06,68.1986,
11/02/2017,0,48.9,64.059,
11/02/2017,1,45.19,59.1989,
11/02/2017,2,42.46,55.6226,
11/02/2017,3,41.09,53.8279,
11/02/2017,4,39.09,51.2079,
11/02/2017,5,41.04,53.7624,
11/02/2017,6,40.52,53.0812,
11/02/2017,7,42.05,55.0855,
11/02/2017,8,46.97,61.5307,
11/02/2017,9,55.95,73.2945,
11/02/2017,10,53.87,70.5697,
11/02/2017,11,54.55,71.4605,
11/02/2017,12,50.83,66.5873,
11/02/2017,13,44.75,58.6225,
11/02/2017,14,43.56,57.0636,
11/02/2017,15,42.7,55.937,
11/02/2017,16,43.91,57.5221,
11/02/2017,17,69.96,91.6476,
11/02/2017,18,79.67,104.3677,
11/02/2017,19,54.34,71.1854,
11/02/2017,20,50.01,65.5131,
11/02/2017,21,45.97,60.2207,
11/02/2017,22,43.93,57.5483,
12/02/2017,23,52.85,69.2335,
12/02/2017,0,50,65.5,
12/02/2017,1,49.59,64.9629,
12/02/2017,2,41.06,53.7886,
12/02/2017,3,40.2,52.662,
12/02/2017,4,36,47.16,
12/02/2017,5,34.41,45.0771,
12/02/2017,6,37.93,49.6883,
12/02/2017,7,32.08,42.0248,
12/02/2017,8,39.97,52.3607,
12/02/2017,9,41.94,54.9414,
12/02/2017,10,49.82,65.2642,
12/02/2017,11,53.5,70.085,
12/02/2017,12,55,72.05,
12/02/2017,13,54,70.74,
12/02/2017,14,44.41,58.1771,
12/02/2017,15,42,55.02,
12/02/2017,16,41.79,54.7449,
12/02/2017,17,65,85.15,
12/02/2017,18,74.97,98.2107,
12/02/2017,19,55,72.05,
12/02/2017,20,55.3,72.443,
12/02/2017,21,41.57,54.4567,
12/02/2017,22,35.38,46.3478,
13/02/2017,23,39.71,52.0201,
13/02/2017,0,42.41,55.5571,
13/02/2017,1,42.1,55.151,
13/02/2017,2,40.8,53.448,
13/02/2017,3,39.5,51.745,
13/02/2017,4,39.49,51.7319,
13/02/2017,5,39.5,51.745,
13/02/2017,6,50.9,66.679,
13/02/2017,7,51.71,67.7401,
13/02/2017,8,52.22,68.4082,
13/02/2017,9,55.33,72.4823,
13/02/2017,10,49.98,65.4738,
13/02/2017,11,47.63,62.3953,
13/02/2017,12,45.79,59.9849,
13/02/2017,13,43.02,56.3562,
13/02/2017,14,42.53,55.7143,
13/02/2017,15,43.13,56.5003,
13/02/2017,16,46.99,61.5569,
13/02/2017,17,67.59,88.5429,
13/02/2017,18,75.3,98.643,
13/02/2017,19,64.91,85.0321,
13/02/2017,20,61.61,80.7091,
13/02/2017,21,42.41,55.5571,
13/02/2017,22,40.8,53.448,
14/02/2017,23,41.9,54.889,
14/02/2017,0,42.85,56.1335,
14/02/2017,1,43.01,56.3431,
14/02/2017,2,40.75,53.3825,
14/02/2017,3,39.94,52.3214,
14/02/2017,4,38.89,50.9459,
14/02/2017,5,42.16,55.2296,
14/02/2017,6,53.05,69.4955,
14/02/2017,7,46.92,61.4652,
14/02/2017,8,54.3,71.133,
14/02/2017,9,53.68,70.3208,
14/02/2017,10,50.24,65.8144,
14/02/2017,11,50.22,65.7882,
14/02/2017,12,49.79,65.2249,
14/02/2017,13,47.26,61.9106,
14/02/2017,14,47.92,62.7752,
14/02/2017,15,56.96,74.6176,
14/02/2017,16,53.97,70.7007,
14/02/2017,17,71.1,93.141,
14/02/2017,18,83.17,108.9527,
14/02/2017,19,69.42,90.9402,
14/02/2017,20,60.93,79.8183,
14/02/2017,21,46.45,60.8495,
14/02/2017,22,42.54,55.7274,
15/02/2017,23,41.06,53.7886,
15/02/2017,0,41.56,54.4436,
15/02/2017,1,41.42,54.2602,
15/02/2017,2,39.97,52.3607,
15/02/2017,3,38,49.78,
15/02/2017,4,37.41,49.0071,
15/02/2017,5,41.02,53.7362,
15/02/2017,6,51.96,68.0676,
15/02/2017,7,51.93,68.0283,
15/02/2017,8,53.32,69.8492,
15/02/2017,9,57.44,75.2464,
15/02/2017,10,52.2,68.382,
15/02/2017,11,47.7,62.487,
15/02/2017,12,45.92,60.1552,
15/02/2017,13,42.63,55.8453,
15/02/2017,14,44.4,58.164,
15/02/2017,15,47.42,62.1202,
15/02/2017,16,51.54,67.5174,
15/02/2017,17,65.78,86.1718,
15/02/2017,18,79.94,104.7214,
15/02/2017,19,62.59,81.9929,
15/02/2017,20,50.99,66.7969,
15/02/2017,21,43.82,57.4042,
15/02/2017,22,40.54,53.1074,
16/02/2017,23,41.95,54.9545,
16/02/2017,0,40.97,53.6707,
16/02/2017,1,39.94,52.3214,
16/02/2017,2,38.92,50.9852,
16/02/2017,3,36.97,48.4307,
16/02/2017,4,37.75,49.4525,
16/02/2017,5,40.58,53.1598,
16/02/2017,6,50.03,65.5393,
16/02/2017,7,44.91,58.8321,
16/02/2017,8,52.71,69.0501,
16/02/2017,9,51.28,67.1768,
16/02/2017,10,49.54,64.8974,
16/02/2017,11,43.94,57.5614,
16/02/2017,12,43.02,56.3562,
16/02/2017,13,42.08,55.1248,
16/02/2017,14,44,57.64,
16/02/2017,15,44.34,58.0854,
16/02/2017,16,49.22,64.4782,
16/02/2017,17,60.93,79.8183,
16/02/2017,18,75.93,99.4683,
16/02/2017,19,64.28,84.2068,
16/02/2017,20,49.83,65.2773,
16/02/2017,21,46.05,60.3255,
16/02/2017,22,39.47,51.7057,
17/02/2017,23,41.91,54.9021,
17/02/2017,0,41.78,54.7318,
17/02/2017,1,40.41,52.9371,
17/02/2017,2,38.75,50.7625,
17/02/2017,3,37.97,49.7407,
17/02/2017,4,39.22,51.3782,
17/02/2017,5,45.09,59.0679,
17/02/2017,6,50.09,65.6179,
17/02/2017,7,53.9,70.609,
17/02/2017,8,57.3,75.063,
17/02/2017,9,57.32,75.0892,
17/02/2017,10,54.73,71.6963,
17/02/2017,11,52.16,68.3296,
17/02/2017,12,50.75,66.4825,
17/02/2017,13,47.79,62.6049,
17/02/2017,14,42.47,55.6357,
17/02/2017,15,42.72,55.9632,
17/02/2017,16,47.41,62.1071,
17/02/2017,17,67.15,87.9665,
17/02/2017,18,77.49,101.5119,
17/02/2017,19,63.76,83.5256,
17/02/2017,20,47.07,61.6617,
17/02/2017,21,44.23,57.9413,
17/02/2017,22,41,53.71,
18/02/2017,23,43.61,57.1291,
18/02/2017,0,45,58.95,
18/02/2017,1,42.67,55.8977,
18/02/2017,2,37.42,49.0202,
18/02/2017,3,37.47,49.0857,
18/02/2017,4,36.92,48.3652,
18/02/2017,5,36.93,48.3783,
18/02/2017,6,39.19,51.3389,
18/02/2017,7,39.24,51.4044,
18/02/2017,8,43.92,57.5352,
18/02/2017,9,55.3,72.443,
18/02/2017,10,54.99,72.0369,
18/02/2017,11,54.14,70.9234,
18/02/2017,12,45.78,59.9718,
18/02/2017,13,39.35,51.5485,
18/02/2017,14,39.21,51.3651,
18/02/2017,15,39.99,52.3869,
18/02/2017,16,42.1,55.151,
18/02/2017,17,61.79,80.9449,
18/02/2017,18,76.12,99.7172,
18/02/2017,19,48.23,63.1813,
18/02/2017,20,44.79,58.6749,
18/02/2017,21,44.26,57.9806,
18/02/2017,22,41.07,53.8017,
19/02/2017,23,42.31,55.4261,
19/02/2017,0,42.28,55.3868,
19/02/2017,1,40,52.4,
19/02/2017,2,36.55,47.8805,
19/02/2017,3,35.09,45.9679,
19/02/2017,4,34.75,45.5225,
19/02/2017,5,35.28,46.2168,
19/02/2017,6,37.02,48.4962,
19/02/2017,7,36.59,47.9329,
19/02/2017,8,37.52,49.1512,
19/02/2017,9,39.21,51.3651,
19/02/2017,10,44.13,57.8103,
19/02/2017,11,44.4,58.164,
19/02/2017,12,48,62.88,
19/02/2017,13,46,60.26,
19/02/2017,14,41.34,54.1554,
19/02/2017,15,40.1,52.531,
19/02/2017,16,41.84,54.8104,
19/02/2017,17,65,85.15,
19/02/2017,18,75.38,98.7478,
19/02/2017,19,54.83,71.8273,
19/02/2017,20,48.98,64.1638,
19/02/2017,21,47.73,62.5263,
19/02/2017,22,41.9,54.889,
20/02/2017,23,37.46,49.0726,
20/02/2017,0,35.28,46.2168,
20/02/2017,1,35.28,46.2168,
20/02/2017,2,33.23,43.5313,
20/02/2017,3,31.94,41.8414,
20/02/2017,4,32.99,43.2169,
20/02/2017,5,36.52,47.8412,
20/02/2017,6,45.31,59.3561,
20/02/2017,7,40.49,53.0419,
20/02/2017,8,46.96,61.5176,
20/02/2017,9,51.66,67.6746,
20/02/2017,10,49.64,65.0284,
20/02/2017,11,47.41,62.1071,
20/02/2017,12,44.99,58.9369,
20/02/2017,13,43.39,56.8409,
20/02/2017,14,42.8,56.068,
20/02/2017,15,42.33,55.4523,
20/02/2017,16,45,58.95,
20/02/2017,17,54.99,72.0369,
20/02/2017,18,75,98.25,
20/02/2017,19,55,72.05,
20/02/2017,20,50.99,66.7969,
20/02/2017,21,44.88,58.7928,
20/02/2017,22,38.84,50.8804,
21/02/2017,23,39.44,51.6664,
21/02/2017,0,43.95,57.5745,
21/02/2017,1,38.58,50.5398,
21/02/2017,2,37.09,48.5879,
21/02/2017,3,35.82,46.9242,
21/02/2017,4,35.05,45.9155,
21/02/2017,5,40.59,53.1729,
21/02/2017,6,50.51,66.1681,
21/02/2017,7,52.29,68.4999,
21/02/2017,8,59.91,78.4821,
21/02/2017,9,64.94,85.0714,
21/02/2017,10,53.41,69.9671,
21/02/2017,11,48.47,63.4957,
21/02/2017,12,47.63,62.3953,
21/02/2017,13,43.96,57.5876,
21/02/2017,14,42.7,55.937,
21/02/2017,15,42.14,55.2034,
21/02/2017,16,42.59,55.7929,
21/02/2017,17,51.67,67.6877,
21/02/2017,18,61.93,81.1283,
21/02/2017,19,48.77,63.8887,
21/02/2017,20,42.45,55.6095,
21/02/2017,21,41.93,54.9283,
21/02/2017,22,39.92,52.2952,
22/02/2017,23,36.73,48.1163,
22/02/2017,0,35.75,46.8325,
22/02/2017,1,33.75,44.2125,
22/02/2017,2,28.86,37.8066,
22/02/2017,3,26.91,35.2521,
22/02/2017,4,28.58,37.4398,
22/02/2017,5,34.99,45.8369,
22/02/2017,6,49.05,64.2555,
22/02/2017,7,44.93,58.8583,
22/02/2017,8,44.31,58.0461,
22/02/2017,9,46,60.26,
22/02/2017,10,45,58.95,
22/02/2017,11,44.21,57.9151,
22/02/2017,12,44.07,57.7317,
22/02/2017,13,43.25,56.6575,
22/02/2017,14,40.22,52.6882,
22/02/2017,15,41.41,54.2471,
22/02/2017,16,44.58,58.3998,
22/02/2017,17,54.94,71.9714,
22/02/2017,18,75,98.25,
22/02/2017,19,67.97,89.0407,
22/02/2017,20,49.93,65.4083,
22/02/2017,21,42.77,56.0287,
22/02/2017,22,41.93,54.9283,
23/02/2017,23,47.63,62.3953,
23/02/2017,0,45.01,58.9631,
23/02/2017,1,45,58.95,
23/02/2017,2,36.58,47.9198,
23/02/2017,3,32.45,42.5095,
23/02/2017,4,22.19,29.0689,
23/02/2017,5,30.42,39.8502,
23/02/2017,6,39.99,52.3869,
23/02/2017,7,41.97,54.9807,
23/02/2017,8,42.77,56.0287,
23/02/2017,9,46.59,61.0329,
23/02/2017,10,43.94,57.5614,
23/02/2017,11,43.01,56.3431,
23/02/2017,12,40.56,53.1336,
23/02/2017,13,42.19,55.2689,
23/02/2017,14,43.19,56.5789,
23/02/2017,15,45,58.95,
23/02/2017,16,44,57.64,
23/02/2017,17,54,70.74,
23/02/2017,18,74.9,98.119,
23/02/2017,19,61.91,81.1021,
23/02/2017,20,43.15,56.5265,
23/02/2017,21,41.25,54.0375,
23/02/2017,22,37.9,49.649,
24/02/2017,23,38.92,50.9852,
24/02/2017,0,38.96,51.0376,
24/02/2017,1,37.98,49.7538,
24/02/2017,2,37.43,49.0333,
24/02/2017,3,36.76,48.1556,
24/02/2017,4,36.05,47.2255,
24/02/2017,5,40.92,53.6052,
24/02/2017,6,47.37,62.0547,
24/02/2017,7,47.7,62.487,
24/02/2017,8,50.71,66.4301,
24/02/2017,9,50.39,66.0109,
24/02/2017,10,50.16,65.7096,
24/02/2017,11,49.08,64.2948,
24/02/2017,12,47.12,61.7272,
24/02/2017,13,45.7,59.867,
24/02/2017,14,44.33,58.0723,
24/02/2017,15,47.88,62.7228,
24/02/2017,16,54.79,71.7749,
24/02/2017,17,61.93,81.1283,
24/02/2017,18,82.93,108.6383,
24/02/2017,19,57,74.67,
24/02/2017,20,42.83,56.1073,
24/02/2017,21,42.41,55.5571,
24/02/2017,22,40,52.4,
25/02/2017,23,49.91,65.3821,
25/02/2017,0,47.92,62.7752,
25/02/2017,1,50.05,65.5655,
25/02/2017,2,40,52.4,
25/02/2017,3,35.84,46.9504,
25/02/2017,4,34.78,45.5618,
25/02/2017,5,31.98,41.8938,
25/02/2017,6,35.82,46.9242,
25/02/2017,7,36.52,47.8412,
25/02/2017,8,38.3,50.173,
25/02/2017,9,43,56.33,
25/02/2017,10,44.8,58.688,
25/02/2017,11,44.09,57.7579,
25/02/2017,12,47,61.57,
25/02/2017,13,47.04,61.6224,
25/02/2017,14,45,58.95,
25/02/2017,15,41.58,54.4698,
25/02/2017,16,45.08,59.0548,
25/02/2017,17,53.27,69.7837,
25/02/2017,18,85,111.35,
25/02/2017,19,60,78.6,
25/02/2017,20,47.9,62.749,
25/02/2017,21,46.06,60.3386,
25/02/2017,22,42,55.02,
26/02/2017,23,70.91,92.8921,
26/02/2017,0,50,65.5,
26/02/2017,1,68.9,90.259,
26/02/2017,2,50.72,66.4432,
26/02/2017,3,45,58.95,
26/02/2017,4,35.58,46.6098,
26/02/2017,5,35.34,46.2954,
26/02/2017,6,36,47.16,
26/02/2017,7,36.59,47.9329,
26/02/2017,8,39.41,51.6271,
26/02/2017,9,42.56,55.7536,
26/02/2017,10,49.44,64.7664,
26/02/2017,11,42.1,55.151,
26/02/2017,12,49.98,65.4738,
26/02/2017,13,49.97,65.4607,
26/02/2017,14,42.1,55.151,
26/02/2017,15,38.06,49.8586,
26/02/2017,16,43,56.33,
26/02/2017,17,53.5,70.085,
26/02/2017,18,83.5,109.385,
26/02/2017,19,56.23,73.6613,
26/02/2017,20,39.9,52.269,
26/02/2017,21,39.99,52.3869,
26/02/2017,22,37.89,49.6359,
27/02/2017,23,33.33,43.6623,
27/02/2017,0,35.97,47.1207,
27/02/2017,1,39.5,51.745,
27/02/2017,2,38.92,50.9852,
27/02/2017,3,37.05,48.5355,
27/02/2017,4,38,49.78,
27/02/2017,5,41.84,54.8104,
27/02/2017,6,56,73.36,
27/02/2017,7,41.5,54.365,
27/02/2017,8,40.56,53.1336,
27/02/2017,9,44.1,57.771,
27/02/2017,10,43.67,57.2077,
27/02/2017,11,48.81,63.9411,
27/02/2017,12,49.92,65.3952,
27/02/2017,13,48.29,63.2599,
27/02/2017,14,45.19,59.1989,
27/02/2017,15,39.06,51.1686,
27/02/2017,16,49.93,65.4083,
27/02/2017,17,65,85.15,
27/02/2017,18,99,129.69,
27/02/2017,19,71.6,93.796,
27/02/2017,20,40.06,52.4786,
27/02/2017,21,40.06,52.4786,
27/02/2017,22,37.5,49.125,
28/02/2017,23,38.45,50.3695,
28/02/2017,0,41.92,54.9152,
28/02/2017,1,40.39,52.9109,
28/02/2017,2,37.98,49.7538,
28/02/2017,3,36.59,47.9329,
28/02/2017,4,35.83,46.9373,
28/02/2017,5,36.53,47.8543,
28/02/2017,6,44.99,58.9369,
28/02/2017,7,49.82,65.2642,
28/02/2017,8,50.33,65.9323,
28/02/2017,9,46.51,60.9281,
28/02/2017,10,42.25,55.3475,
28/02/2017,11,38.74,50.7494,
28/02/2017,12,37.82,49.5442,
28/02/2017,13,37.55,49.1905,
28/02/2017,14,37.53,49.1643,
28/02/2017,15,38,49.78,
28/02/2017,16,44.69,58.5439,
28/02/2017,17,53.94,70.6614,
28/02/2017,18,77.9,102.049,
28/02/2017,19,59.97,78.5607,
28/02/2017,20,42.95,56.2645,
28/02/2017,21,43.1,56.461,
28/02/2017,22,34.99,45.8369,
01/03/2017,23,38.56,50.5136,
01/03/2017,0,41.07,53.8017,
01/03/2017,1,40,52.4,
01/03/2017,2,37.48,49.0988,
01/03/2017,3,37.17,48.6927,
01/03/2017,4,37.05,48.5355,
01/03/2017,5,41.16,53.9196,
01/03/2017,6,47.4,62.094,
01/03/2017,7,46.16,60.4696,
01/03/2017,8,47.15,61.7665,
01/03/2017,9,48.3,63.273,
01/03/2017,10,46.35,60.7185,
01/03/2017,11,43.81,57.3911,
01/03/2017,12,47.8,62.618,
01/03/2017,13,45.5,59.605,
01/03/2017,14,40.98,53.6838,
01/03/2017,15,44.89,58.8059,
01/03/2017,16,53.52,70.1112,
01/03/2017,17,65.02,85.1762,
01/03/2017,18,1.92,2.5152,
01/03/2017,19,66.52,87.1412,
01/03/2017,20,42.21,55.2951,
01/03/2017,21,43.91,57.5221,
01/03/2017,22,39.93,52.3083,
02/03/2017,23,40.58,53.1598,
02/03/2017,0,40.58,53.1598,
02/03/2017,1,36.46,47.7626,
02/03/2017,2,28.82,37.7542,
02/03/2017,3,26.46,34.6626,
02/03/2017,4,28.26,37.0206,
02/03/2017,5,34.42,45.0902,
02/03/2017,6,44.45,58.2295,
02/03/2017,7,48.31,63.2861,
02/03/2017,8,48.53,63.5743,
02/03/2017,9,46.75,61.2425,
02/03/2017,10,46.02,60.2862,
02/03/2017,11,42.29,55.3999,
02/03/2017,12,39.97,52.3607,
02/03/2017,13,38.28,50.1468,
02/03/2017,14,37.66,49.3346,
02/03/2017,15,41.5,54.365,
02/03/2017,16,46.99,61.5569,
02/03/2017,17,52.73,69.0763,
02/03/2017,18,90.04,117.9524,
02/03/2017,19,64.9,85.019,
02/03/2017,20,46.2,60.522,
02/03/2017,21,44.61,58.4391,
02/03/2017,22,41.71,54.6401,
03/03/2017,23,39.93,52.3083,
03/03/2017,0,38.97,51.0507,
03/03/2017,1,36.6,47.946,
03/03/2017,2,36.05,47.2255,
03/03/2017,3,35,45.85,
03/03/2017,4,35,45.85,
03/03/2017,5,37.09,48.5879,
03/03/2017,6,43.03,56.3693,
03/03/2017,7,42.1,55.151,
03/03/2017,8,51.78,67.8318,
03/03/2017,9,57.29,75.0499,
03/03/2017,10,53.67,70.3077,
03/03/2017,11,51.81,67.8711,
03/03/2017,12,44.27,57.9937,
03/03/2017,13,37.07,48.5617,
03/03/2017,14,36.54,47.8674,
03/03/2017,15,37.03,48.5093,
03/03/2017,16,38.5,50.435,
03/03/2017,17,58.95,77.2245,
03/03/2017,18,95.04,124.5024,
03/03/2017,19,55.9,73.229,
03/03/2017,20,39.22,51.3782,
03/03/2017,21,37.03,48.5093,
03/03/2017,22,36.93,48.3783,
04/03/2017,23,43.95,57.5745,
04/03/2017,0,40.98,53.6838,
04/03/2017,1,40.99,53.6969,
04/03/2017,2,35.56,46.5836,
04/03/2017,3,31.41,41.1471,
04/03/2017,4,30.21,39.5751,
04/03/2017,5,32.21,42.1951,
04/03/2017,6,34.59,45.3129,
04/03/2017,7,35.96,47.1076,
04/03/2017,8,36.98,48.4438,
